Hour;DateTime;T36;RH36;AT36;Tamb;RHamb;ATamb;T36-Tamb;AT36-ATamb
4141;10.02.2022 02:00;20.5;66;21.8;4.0;84;2.1;16.5;19.7
4142;10.02.2022 03:00;20.2;67;21.5;3.8;83;1.8;16.4;19.7
4143;10.02.2022 04:00;20.3;61;21.1;2.0;89;-0.1;18.3;21.1
4144;10.02.2022 05:00;20.3;62;21.1;1.8;86;-0.4;18.5;21.6
4145;10.02.2022 06:00;19.9;62;20.7;1.4;89;-0.8;18.5;21.5
4146;10.02.2022 07:00;19.3;56;19.4;0.6;92;-1.7;18.7;21.1
4147;10.02.2022 08:00;19.6;65;20.5;0.0;93;-2.3;19.6;22.8
4148;10.02.2022 09:00;19.6;70;20.9;1.6;89;-0.6;18.0;21.5
4149;10.02.2022 10:00;19.3;67;20.2;4.5;75;2.4;14.8;17.8
4150;10.02.2022 11:00;19.9;68;21.2;6.7;64;4.7;13.2;16.5
4151;10.02.2022 12:00;21.3;70;23.2;8.1;56;6.0;13.2;17.2
4152;10.02.2022 13:00;22.1;69;24.2;9.1;53;7.0;13.0;17.2
4153;10.02.2022 14:00;23.1;64;25.1;9.6;50;7.5;13.5;17.6
4154;10.02.2022 15:00;24.6;61;26.9;10.7;51;8.8;13.9;18.2
4155;10.02.2022 16:00;24.6;62;27.0;10.6;50;8.6;14.0;18.4
4156;10.02.2022 17:00;24.5;54;26.0;10.0;52;7.9;14.5;18.1
4157;10.02.2022 18:00;24.8;56;26.6;8.9;55;6.8;15.9;19.8
4158;10.02.2022 19:00;24.3;58;26.1;6.6;63;4.5;17.7;21.7
4159;10.02.2022 20:00;23.8;49;24.6;4.8;75;2.8;19.0;21.8
4160;10.02.2022 21:00;23.2;50;23.9;3.8;79;1.8;19.4;22.2
4161;10.02.2022 22:00;22.4;46;22.5;3.3;79;1.1;19.1;21.3
4162;10.02.2022 23:00;21.2;49;21.2;2.9;77;0.6;18.3;20.6
4163;11.02.2022 00:00;21.7;49;21.8;2.5;75;0.1;19.2;21.7
4164;11.02.2022 01:00;20.9;57;21.6;2.2;77;-0.1;18.7;21.7
4165;11.02.2022 02:00;21.0;51;21.2;2.1;76;-0.2;18.9;21.4
4166;11.02.2022 03:00;20.9;47;20.7;2.1;74;-0.3;18.8;21.0
4167;11.02.2022 04:00;20.8;54;21.2;1.6;72;-0.9;19.2;22.1
4168;11.02.2022 05:00;20.3;58;20.9;1.6;68;-1.1;18.7;21.9
4169;11.02.2022 06:00;20.7;55;21.1;1.6;65;-1.1;19.1;22.1
4170;11.02.2022 07:00;21.0;60;22.0;2.0;60;-0.8;19.0;22.8
4171;11.02.2022 08:00;21.1;62;22.2;2.2;57;-0.6;18.9;22.8
4172;11.02.2022 09:00;20.7;61;21.6;3.5;57;0.8;17.2;20.8
4173;11.02.2022 10:00;20.7;66;22.0;6.2;52;3.6;14.5;18.4
4174;11.02.2022 11:00;21.3;65;22.7;9.3;42;6.7;12.0;16.0
4175;11.02.2022 12:00;21.8;62;23.2;11.0;41;8.6;10.8;14.6
4176;11.02.2022 13:00;22.8;63;24.6;11.9;43;9.7;10.9;14.9
4177;11.02.2022 14:00;25.7;57;28.0;12.6;44;10.6;13.1;17.5
4178;11.02.2022 15:00;26.1;61;29.0;13.3;44;11.4;12.8;17.6
4179;11.02.2022 16:00;26.6;66;30.3;13.1;45;11.2;13.5;19.1
4180;11.02.2022 17:00;26.5;63;29.8;12.5;48;10.6;14.0;19.1
4181;11.02.2022 18:00;26.7;62;29.9;11.1;56;9.4;15.6;20.5
4182;11.02.2022 19:00;26.6;55;29.0;9.1;61;7.2;17.5;21.7
4183;11.02.2022 20:00;26.1;50;27.7;7.9;66;6.1;18.2;21.6
4184;11.02.2022 21:00;25.4;55;27.3;6.9;69;5.0;18.5;22.3
4185;11.02.2022 22:00;24.6;49;25.6;6.0;71;4.1;18.6;21.5
4186;11.02.2022 23:00;23.7;44;23.9;5.3;71;3.3;18.4;20.6
4187;12.02.2022 00:00;22.9;42;22.7;5.2;72;3.1;17.7;19.6
4188;12.02.2022 01:00;22.3;53;23.0;4.6;73;2.5;17.7;20.5
4189;12.02.2022 02:00;21.6;44;21.3;4.4;70;2.2;17.2;19.2
4190;12.02.2022 03:00;21.7;57;22.6;4.3;60;1.8;17.4;20.7
4191;12.02.2022 04:00;21.6;51;21.9;4.2;58;1.7;17.4;20.2
4192;12.02.2022 05:00;21.5;57;22.3;4.0;57;1.3;17.5;21.0
4193;12.02.2022 06:00;21.5;64;22.9;3.9;65;1.4;17.6;21.5
4194;12.02.2022 07:00;21.8;52;22.3;4.0;70;1.8;17.8;20.5
4195;12.02.2022 08:00;21.9;54;22.6;4.0;73;1.8;17.9;20.8
4196;12.02.2022 09:00;22.0;60;23.2;5.2;74;3.3;16.8;19.9
4197;12.02.2022 10:00;22.6;60;24.0;8.1;70;6.4;14.5;17.6
4198;12.02.2022 11:00;23.6;64;25.8;10.3;69;9.1;13.3;16.7
4199;12.02.2022 12:00;24.0;63;26.3;11.8;67;10.8;12.2;15.5
4200;12.02.2022 13:00;24.4;66;27.1;12.5;65;11.5;11.9;15.6
4201;12.02.2022 14:00;24.6;63;27.1;13.1;61;12.1;11.5;15.0
4202;12.02.2022 15:00;24.9;63;27.5;14.4;59;13.5;10.5;14.1
4203;12.02.2022 16:00;25.2;66;28.3;14.2;60;13.4;11.0;14.9
4204;12.02.2022 17:00;25.5;59;28.0;14.3;59;13.4;11.2;14.6
4205;12.02.2022 18:00;25.0;54;26.6;13.4;60;12.3;11.6;14.3
4206;12.02.2022 19:00;24.6;53;26.1;11.2;69;10.1;13.4;16.0
4207;12.02.2022 20:00;24.1;51;25.2;9.0;82;8.0;15.1;17.2
4208;12.02.2022 21:00;23.5;51;24.4;7.9;85;6.8;15.6;17.6
4209;12.02.2022 22:00;23.6;52;24.6;7.1;80;5.6;16.5;19.0
4210;12.02.2022 23:00;23.5;56;24.9;5.6;89;4.1;17.9;20.8
4211;13.02.2022 00:00;22.7;50;23.2;5.2;92;3.7;17.5;19.5
4212;13.02.2022 01:00;22.6;51;23.2;4.8;94;3.3;17.8;19.9
4213;13.02.2022 02:00;21.9;51;22.3;4.3;95;2.8;17.6;19.5
4214;13.02.2022 03:00;21.7;50;22.0;4.2;94;2.7;17.5;19.3
4215;13.02.2022 04:00;21.7;51;22.0;4.2;94;2.7;17.5;19.3
4216;13.02.2022 05:00;21.5;51;21.8;4.4;93;2.9;17.1;18.9
4217;13.02.2022 06:00;21.6;56;22.3;4.6;91;3.1;17.0;19.3
4218;13.02.2022 07:00;21.9;55;22.7;4.8;89;3.2;17.1;19.5
4219;13.02.2022 08:00;21.6;54;22.2;4.8;87;3.2;16.8;19.0
4220;13.02.2022 09:00;21.5;59;22.5;5.4;82;3.7;16.1;18.8
4221;13.02.2022 10:00;21.7;58;22.6;6.3;77;4.6;15.4;18.0
4222;13.02.2022 11:00;21.6;58;22.5;7.1;73;5.4;14.5;17.1
4223;13.02.2022 12:00;21.6;58;22.6;8.0;69;6.3;13.6;16.3
4224;13.02.2022 13:00;21.2;59;22.1;8.7;66;7.0;12.5;15.1
4225;13.02.2022 14:00;21.1;60;22.1;9.2;63;7.5;11.9;14.6
4226;13.02.2022 15:00;21.0;58;21.7;8.3;68;6.6;12.7;15.1
4227;13.02.2022 16:00;21.4;66;23.0;8.0;69;6.4;13.4;16.6
4228;13.02.2022 17:00;21.7;64;23.2;7.4;70;5.7;14.3;17.5
4229;13.02.2022 18:00;21.5;64;22.9;6.5;72;4.7;15.0;18.2
4230;13.02.2022 19:00;20.9;61;21.8;4.9;81;3.0;16.0;18.8
4231;13.02.2022 20:00;20.9;62;21.9;4.2;85;2.4;16.7;19.5
4232;13.02.2022 21:00;21.0;68;22.6;5.1;80;3.3;15.9;19.3
4233;13.02.2022 22:00;20.9;57;21.5;4.9;80;3.1;16.0;18.4
4234;13.02.2022 23:00;20.8;63;21.9;4.7;81;2.9;16.1;19.0
4235;14.02.2022 00:00;20.7;60;21.5;4.4;84;2.6;16.3;18.9
4236;14.02.2022 01:00;20.3;65;21.4;4.1;85;2.3;16.2;19.1
4237;14.02.2022 02:00;20.7;64;21.9;3.8;86;2.0;16.9;19.9
4238;14.02.2022 03:00;20.6;67;22.0;3.6;86;1.7;17.0;20.3
4239;14.02.2022 04:00;20.8;69;22.4;3.3;84;1.4;17.5;21.0
4240;14.02.2022 05:00;20.2;68;21.6;3.2;84;1.2;17.0;20.4
4241;14.02.2022 06:00;20.1;63;21.0;1.7;91;-0.4;18.4;21.4
4242;14.02.2022 07:00;20.2;62;21.1;0.2;100;-1.9;20.0;22.9
4243;14.02.2022 08:00;20.2;65;21.3;-0.1;100;-2.3;20.3;23.5
4244;14.02.2022 09:00;20.0;68;21.3;2.3;88;0.3;17.7;21.0
4245;14.02.2022 10:00;20.6;68;22.1;4.3;76;2.2;16.3;19.8
4246;14.02.2022 11:00;20.9;66;22.3;5.2;70;3.1;15.7;19.2
4247;14.02.2022 12:00;21.5;69;23.4;6.0;65;3.9;15.5;19.5
4248;14.02.2022 13:00;22.2;66;24.1;6.7;62;4.6;15.5;19.5
4249;14.02.2022 14:00;22.7;63;24.5;7.2;57;5.0;15.5;19.5
4250;14.02.2022 15:00;23.2;62;25.1;8.6;54;6.5;14.6;18.7
4251;14.02.2022 16:00;23.5;63;25.6;8.5;53;6.3;15.0;19.3
4252;14.02.2022 17:00;23.3;59;24.9;8.0;55;5.8;15.3;19.1
4253;14.02.2022 18:00;23.4;55;24.6;6.9;60;4.7;16.5;19.9
4254;14.02.2022 19:00;22.8;50;23.4;4.6;73;2.5;18.2;20.9
4255;14.02.2022 20:00;22.5;55;23.5;3.7;81;1.7;18.8;21.8
4256;14.02.2022 21:00;22.3;56;23.3;3.0;83;1.0;19.3;22.3
4257;14.02.2022 22:00;21.6;60;22.7;2.5;83;0.3;19.1;22.4
4258;14.02.2022 23:00;21.0;53;21.3;1.8;88;-0.4;19.2;21.7
4259;15.02.2022 00:00;21.3;60;22.4;1.2;90;-0.9;20.1;23.3
4260;15.02.2022 01:00;21.1;61;22.2;0.9;87;-1.4;20.2;23.6
4261;15.02.2022 02:00;20.6;55;21.0;0.6;87;-1.7;20.0;22.7
4262;15.02.2022 03:00;19.6;52;19.4;0.3;89;-2.0;19.3;21.4
4263;15.02.2022 04:00;20.1;64;21.1;0.1;90;-2.2;20.0;23.2
4264;15.02.2022 05:00;20.3;62;21.2;0.2;89;-2.2;20.1;23.3
4265;15.02.2022 06:00;20.4;58;20.9;0.2;88;-2.1;20.2;23.0
4266;15.02.2022 07:00;19.6;52;19.5;0.1;89;-2.2;19.5;21.7
4267;15.02.2022 08:00;19.8;54;19.9;0.2;87;-2.2;19.6;22.1
4268;15.02.2022 09:00;19.3;64;20.1;2.2;77;-0.1;17.1;20.2
4269;15.02.2022 10:00;19.6;65;20.5;5.5;60;3.1;14.1;17.4
4270;15.02.2022 11:00;20.7;71;22.4;7.6;53;5.3;13.1;17.1
4271;15.02.2022 12:00;21.9;68;23.8;9.2;48;6.9;12.7;17.0
4272;15.02.2022 13:00;24.5;58;26.5;10.3;47;8.1;14.2;18.4
4273;15.02.2022 14:00;25.6;60;28.2;11.2;45;9.0;14.4;19.2
4274;15.02.2022 15:00;26.2;63;29.3;11.9;46;9.8;14.3;19.5
4275;15.02.2022 16:00;26.3;62;29.4;11.8;48;9.8;14.5;19.5
4276;15.02.2022 17:00;26.1;62;29.2;11.4;50;9.5;14.7;19.7
4277;15.02.2022 18:00;26.1;55;28.3;10.4;55;8.5;15.7;19.8
4278;15.02.2022 19:00;25.9;58;28.4;8.0;65;6.1;17.9;22.2
4279;15.02.2022 20:00;25.3;52;26.9;6.7;71;4.8;18.6;22.1
4280;15.02.2022 21:00;24.8;55;26.6;5.7;75;3.8;19.1;22.8
4281;15.02.2022 22:00;23.7;50;24.5;5.1;75;3.1;18.6;21.4
4282;15.02.2022 23:00;22.9;54;23.9;5.3;71;3.3;17.6;20.6
4283;16.02.2022 00:00;22.3;52;22.9;5.2;71;3.1;17.1;19.9
4284;16.02.2022 01:00;21.7;49;21.9;5.0;72;2.9;16.7;19.0
4285;16.02.2022 02:00;21.5;54;22.0;4.9;72;2.8;16.6;19.2
4286;16.02.2022 03:00;21.3;55;21.9;4.7;74;2.7;16.6;19.2
4287;16.02.2022 04:00;20.9;55;21.3;4.1;78;2.1;16.8;19.2
4288;16.02.2022 05:00;20.7;60;21.5;3.9;80;1.8;16.8;19.7
4289;16.02.2022 06:00;21.2;57;21.9;3.9;79;1.9;17.3;20.0
4290;16.02.2022 07:00;21.1;59;21.9;3.8;80;1.7;17.3;20.2
4291;16.02.2022 08:00;21.0;58;21.7;3.6;79;1.5;17.4;20.2
4292;16.02.2022 09:00;21.1;60;22.0;5.4;70;3.3;15.7;18.7
4293;16.02.2022 10:00;21.3;56;22.0;8.5;59;6.6;12.8;15.4
4294;16.02.2022 11:00;22.5;59;23.8;10.4;50;8.4;12.1;15.4
4295;16.02.2022 12:00;23.4;66;25.7;11.9;44;9.8;11.5;15.9
4296;16.02.2022 13:00;25.3;59;27.7;13.2;42;11.1;12.1;16.5
4297;16.02.2022 14:00;26.0;63;29.1;14.0;41;12.0;12.0;17.1
4298;16.02.2022 15:00;26.2;63;29.3;15.1;43;13.4;11.1;16.0
4299;16.02.2022 16:00;26.3;64;29.7;15.0;43;13.3;11.3;16.3
4300;16.02.2022 17:00;26.2;62;29.3;14.7;43;12.9;11.5;16.4
4301;16.02.2022 18:00;26.7;63;30.1;13.7;45;11.9;13.0;18.2
4302;16.02.2022 19:00;26.4;62;29.6;11.4;53;9.6;15.0;20.0
4303;16.02.2022 20:00;25.9;54;27.9;9.6;63;7.9;16.3;19.9
4304;16.02.2022 21:00;25.3;56;27.3;9.1;65;7.4;16.2;19.9
4305;16.02.2022 22:00;24.9;53;26.5;8.7;65;7.0;16.2;19.5
4306;16.02.2022 23:00;24.3;54;25.7;8.5;67;6.9;15.8;18.9
4307;17.02.2022 00:00;23.3;58;24.8;8.0;70;6.4;15.3;18.4
4308;17.02.2022 01:00;22.9;54;23.9;8.1;67;6.4;14.8;17.4
4309;17.02.2022 02:00;22.7;56;23.8;8.0;64;6.2;14.7;17.6
4310;17.02.2022 03:00;22.3;57;23.4;7.9;62;6.0;14.4;17.4
4311;17.02.2022 04:00;22.4;66;24.4;8.1;60;6.1;14.3;18.2
4312;17.02.2022 05:00;21.4;61;22.5;7.8;60;5.8;13.6;16.8
4313;17.02.2022 06:00;21.8;59;22.9;7.3;62;5.2;14.5;17.7
4314;17.02.2022 07:00;21.7;61;23.0;7.0;63;5.0;14.7;18.0
4315;17.02.2022 08:00;21.4;61;22.6;7.7;59;5.6;13.7;17.0
4316;17.02.2022 09:00;21.5;63;22.9;8.7;60;6.8;12.8;16.1
4317;17.02.2022 10:00;22.6;66;24.6;11.0;53;9.2;11.6;15.4
4318;17.02.2022 11:00;23.8;67;26.4;13.2;49;11.6;10.6;14.8
4319;17.02.2022 12:00;24.4;65;27.1;14.8;56;13.9;9.6;13.2
4320;17.02.2022 13:00;25.9;65;29.2;14.8;64;14.3;11.1;14.9
4321;17.02.2022 14:00;26.3;65;29.8;14.7;69;14.4;11.6;15.4
4322;17.02.2022 15:00;26.0;68;29.7;15.3;63;14.8;10.7;14.8
4323;17.02.2022 16:00;26.7;67;30.6;15.0;65;14.6;11.7;16.0
4324;17.02.2022 17:00;27.1;63;30.7;14.5;67;14.1;12.6;16.6
4325;17.02.2022 18:00;26.6;60;29.5;13.5;72;13.1;13.1;16.4
4326;17.02.2022 19:00;26.9;60;30.0;11.2;84;10.9;15.7;19.1
4327;17.02.2022 20:00;26.8;63;30.3;10.0;91;9.7;16.8;20.6
4328;17.02.2022 21:00;26.2;63;29.4;9.4;94;9.0;16.8;20.4
4329;17.02.2022 22:00;26.1;61;28.9;9.0;96;8.6;17.1;20.3
4330;17.02.2022 23:00;25.6;60;28.1;8.7;96;8.3;16.9;19.9
4331;18.02.2022 00:00;25.1;58;27.3;8.6;96;8.1;16.5;19.2
4332;18.02.2022 01:00;24.8;59;27.0;9.7;93;9.4;15.1;17.6
4333;18.02.2022 02:00;24.1;59;26.0;10.2;92;10.0;13.9;16.0
4334;18.02.2022 03:00;23.9;62;26.0;10.0;94;9.8;13.9;16.2
4335;18.02.2022 04:00;24.0;64;26.3;9.9;94;9.6;14.1;16.7
4336;18.02.2022 05:00;23.6;63;25.7;9.2;96;8.8;14.4;16.9
4337;18.02.2022 06:00;23.5;55;24.8;9.4;95;9.0;14.1;15.7
4338;18.02.2022 07:00;23.1;52;24.0;9.0;97;8.6;14.1;15.4
4339;18.02.2022 08:00;22.8;52;23.6;8.6;98;8.1;14.2;15.5
4340;18.02.2022 09:00;22.4;54;23.3;9.5;91;9.1;12.9;14.2
4341;18.02.2022 10:00;22.5;56;23.6;12.0;81;11.7;10.5;11.9
4342;18.02.2022 11:00;22.7;57;23.9;13.1;70;12.5;9.6;11.4
4343;18.02.2022 12:00;23.0;64;25.0;14.0;52;12.7;9.0;12.3
4344;18.02.2022 13:00;23.3;62;25.2;14.2;41;12.3;9.1;12.9
4345;18.02.2022 14:00;24.5;60;26.6;14.6;38;12.6;9.9;14.0
4346;18.02.2022 15:00;25.9;66;29.3;15.4;44;13.8;10.5;15.5
4347;18.02.2022 16:00;26.3;68;30.1;15.0;45;13.5;11.3;16.7
4348;18.02.2022 17:00;26.7;67;30.6;13.5;57;12.4;13.2;18.2
4349;18.02.2022 18:00;26.3;64;29.7;12.1;59;10.8;14.2;18.9
4350;18.02.2022 19:00;25.9;57;28.3;9.4;75;8.3;16.5;20.0
4351;18.02.2022 20:00;25.3;56;27.3;8.5;88;7.7;16.8;19.6
4352;18.02.2022 21:00;24.7;50;25.9;8.7;80;7.5;16.0;18.3
4353;18.02.2022 22:00;24.4;56;26.1;9.1;39;6.4;15.3;19.7
4354;18.02.2022 23:00;23.6;52;24.6;8.2;46;5.7;15.4;18.9
4355;19.02.2022 00:00;22.5;49;22.9;7.6;51;5.3;14.9;17.6
4356;19.02.2022 01:00;21.9;48;22.0;7.2;51;4.8;14.7;17.2
4357;19.02.2022 02:00;21.8;51;22.2;6.9;52;4.5;14.9;17.7
4358;19.02.2022 03:00;22.1;55;22.9;6.7;53;4.2;15.4;18.7
4359;19.02.2022 04:00;22.3;53;23.0;6.1;55;3.7;16.2;19.3
4360;19.02.2022 05:00;21.9;59;23.1;5.4;59;3.0;16.5;20.0
4361;19.02.2022 06:00;22.0;58;23.0;4.9;63;2.5;17.1;20.5
4362;19.02.2022 07:00;21.7;55;22.4;4.6;66;2.2;17.1;20.1
4363;19.02.2022 08:00;21.6;57;22.5;4.5;66;2.2;17.1;20.3
4364;19.02.2022 09:00;21.1;65;22.5;5.9;63;3.7;15.2;18.8
4365;19.02.2022 10:00;22.3;62;23.8;8.7;52;6.4;13.6;17.4
4366;19.02.2022 11:00;23.6;62;25.6;10.8;43;8.5;12.8;17.1
4367;19.02.2022 12:00;24.1;58;25.9;12.3;36;9.9;11.8;16.0
4368;19.02.2022 13:00;25.2;61;27.7;13.6;28;10.8;11.6;16.9
4369;19.02.2022 14:00;26.1;61;29.0;14.3;28;11.7;11.8;17.4
4370;19.02.2022 15:00;27.0;57;29.8;14.8;31;12.4;12.2;17.4
4371;19.02.2022 16:00;27.8;61;31.4;14.6;32;12.2;13.2;19.2
4372;19.02.2022 17:00;27.8;60;31.3;14.1;33;11.7;13.7;19.6
4373;19.02.2022 18:00;28.3;60;32.1;12.9;37;10.5;15.4;21.6
4374;19.02.2022 19:00;28.1;58;31.4;10.4;48;8.3;17.7;23.1
4375;19.02.2022 20:00;27.8;60;31.4;9.1;62;7.4;18.7;24.0
4376;19.02.2022 21:00;27.1;55;29.7;7.8;71;6.2;19.3;23.6
4377;19.02.2022 22:00;25.7;51;27.3;7.0;71;5.2;18.7;22.1
4378;19.02.2022 23:00;25.3;57;27.5;6.8;69;4.9;18.5;22.5
4379;20.02.2022 00:00;24.5;54;26.1;6.6;66;4.6;17.9;21.5
4380;20.02.2022 01:00;24.0;52;25.1;6.4;62;4.2;17.6;20.9
4381;20.02.2022 02:00;23.6;49;24.3;6.3;56;3.9;17.3;20.4
4382;20.02.2022 03:00;23.2;58;24.7;6.3;54;3.8;16.9;20.9
4383;20.02.2022 04:00;23.4;56;24.8;6.1;53;3.5;17.3;21.2
4384;20.02.2022 05:00;22.8;60;24.3;6.3;51;3.7;16.5;20.5
4385;20.02.2022 06:00;22.9;59;24.3;6.5;48;3.9;16.4;20.4
4386;20.02.2022 07:00;22.7;56;23.8;6.6;46;3.9;16.1;19.9
4387;20.02.2022 08:00;22.2;51;22.7;6.9;44;4.1;15.3;18.5
4388;20.02.2022 09:00;22.8;65;24.8;8.0;47;5.5;14.8;19.3
4389;20.02.2022 10:00;22.9;65;25.0;9.9;43;7.5;13.0;17.5
4390;20.02.2022 11:00;23.1;60;24.7;12.5;39;10.2;10.6;14.5
4391;20.02.2022 12:00;23.2;61;25.0;14.2;35;11.9;9.0;13.0
4392;20.02.2022 13:00;23.7;61;25.6;14.0;40;12.0;9.7;13.6
4393;20.02.2022 14:00;24.0;62;26.2;15.1;47;13.6;8.9;12.5
4394;20.02.2022 15:00;24.6;60;26.8;16.1;49;15.0;8.5;11.8
4395;20.02.2022 16:00;24.6;59;26.7;15.9;53;15.0;8.7;11.7
4396;20.02.2022 17:00;24.7;64;27.3;15.8;56;15.1;8.9;12.3
4397;20.02.2022 18:00;25.0;63;27.6;14.8;63;14.2;10.2;13.4
4398;20.02.2022 19:00;24.8;54;26.5;13.5;72;13.1;11.3;13.4
4399;20.02.2022 20:00;24.6;58;26.6;12.8;80;12.7;11.8;13.9
4400;20.02.2022 21:00;24.4;53;25.8;12.1;84;12.0;12.3;13.8
4401;20.02.2022 22:00;23.9;51;24.9;11.7;86;11.5;12.2;13.4
4402;20.02.2022 23:00;24.2;48;25.0;11.4;88;11.2;12.8;13.8
4403;21.02.2022 00:00;23.8;55;25.2;10.4;94;10.3;13.4;14.9
4404;21.02.2022 01:00;23.2;52;24.1;10.0;95;9.9;13.2;14.3
4405;21.02.2022 02:00;22.9;50;23.5;9.8;96;9.6;13.1;13.9
4406;21.02.2022 03:00;22.8;50;23.4;9.9;93;9.6;12.9;13.8
4407;21.02.2022 04:00;22.6;49;23.0;9.5;98;9.4;13.1;13.7
4408;21.02.2022 05:00;22.9;52;23.7;9.5;99;9.3;13.4;14.4
4409;21.02.2022 06:00;22.5;51;23.1;9.1;99;8.9;13.4;14.3
4410;21.02.2022 07:00;22.8;51;23.5;8.4;100;8.0;14.4;15.5
4411;21.02.2022 08:00;22.5;52;23.1;7.8;98;7.1;14.7;16.0
4412;21.02.2022 09:00;22.5;61;24.0;8.9;94;8.3;13.6;15.7
4413;21.02.2022 10:00;23.3;58;24.8;12.3;78;11.9;11.0;12.9
4414;21.02.2022 11:00;24.8;58;26.9;14.0;72;13.7;10.8;13.2
4415;21.02.2022 12:00;26.2;59;28.9;15.1;67;14.8;11.1;14.1
4416;21.02.2022 13:00;26.9;64;30.5;16.1;63;15.9;10.8;14.6
4417;21.02.2022 14:00;28.3;64;32.6;16.9;63;16.9;11.4;15.7
4418;21.02.2022 15:00;28.4;63;32.6;17.0;64;17.1;11.4;15.5
4419;21.02.2022 16:00;29.1;62;33.6;17.0;65;17.1;12.1;16.5
4420;21.02.2022 17:00;28.9;62;33.2;16.1;69;16.3;12.8;16.9
4421;21.02.2022 18:00;29.1;62;33.5;14.9;75;15.1;14.2;18.4
4422;21.02.2022 19:00;29.1;63;33.6;12.8;85;13.0;16.3;20.6
4423;21.02.2022 20:00;28.7;61;32.7;11.7;90;11.8;17.0;21.0
4424;21.02.2022 21:00;28.2;64;32.4;11.9;92;12.1;16.3;20.3
4425;21.02.2022 22:00;28.5;59;32.3;11.5;94;11.7;17.0;20.5
4426;21.02.2022 23:00;27.7;60;31.1;10.1;98;10.0;17.6;21.1
4427;22.02.2022 00:00;28.0;59;31.5;9.7;93;9.3;18.3;22.2
4428;22.02.2022 01:00;28.1;56;31.2;9.8;95;9.5;18.3;21.7
4429;22.02.2022 02:00;27.5;57;30.6;10.3;97;10.3;17.2;20.3
4430;22.02.2022 03:00;26.9;54;29.3;10.1;98;10.1;16.8;19.2
4431;22.02.2022 04:00;26.1;58;28.6;11.8;95;12.1;14.3;16.5
4432;22.02.2022 05:00;26.0;61;28.9;11.9;94;12.1;14.1;16.7
4433;22.02.2022 06:00;25.7;58;28.1;10.6;95;10.6;15.1;17.5
4434;22.02.2022 07:00;25.7;64;28.8;10.9;94;10.9;14.8;17.9
4435;22.02.2022 08:00;25.5;61;28.2;11.0;93;11.0;14.5;17.2
4436;22.02.2022 09:00;25.1;62;27.7;12.2;85;12.1;12.9;15.6
4437;22.02.2022 10:00;25.2;67;28.4;13.2;80;13.2;12.0;15.1
4438;22.02.2022 11:00;26.1;63;29.2;13.8;77;13.7;12.3;15.5
4439;22.02.2022 12:00;26.4;65;29.9;14.4;68;14.1;12.0;15.8
4440;22.02.2022 13:00;27.1;68;31.2;14.7;66;14.2;12.4;17.0
4441;22.02.2022 14:00;27.5;62;31.2;14.2;69;13.8;13.3;17.4
4442;22.02.2022 15:00;27.0;67;31.1;17.3;63;17.4;9.7;13.7
4443;22.02.2022 16:00;27.3;65;31.2;16.2;63;16.0;11.1;15.2
4444;22.02.2022 17:00;27.0;66;30.9;16.2;65;16.0;10.8;14.9
4445;22.02.2022 18:00;26.9;64;30.5;14.6;72;14.6;12.3;16.0
4446;22.02.2022 19:00;26.7;61;29.9;13.8;75;13.6;12.9;16.3
4447;22.02.2022 20:00;26.6;60;29.6;12.8;80;12.6;13.8;17.0
4448;22.02.2022 21:00;26.1;57;28.5;10.6;89;10.4;15.5;18.2
4449;22.02.2022 22:00;25.9;53;27.8;10.1;90;9.7;15.8;18.1
4450;22.02.2022 23:00;25.8;57;28.1;10.5;90;10.2;15.3;17.9
4451;23.02.2022 00:00;25.5;59;27.9;10.8;87;10.4;14.7;17.4
4452;23.02.2022 01:00;25.3;60;27.8;10.3;90;10.0;15.0;17.8
4453;23.02.2022 02:00;24.9;52;26.3;10.0;92;9.7;14.9;16.6
4454;23.02.2022 03:00;24.8;56;26.6;10.0;93;9.7;14.8;16.9
4455;23.02.2022 04:00;24.7;59;26.8;9.9;94;9.7;14.8;17.2
4456;23.02.2022 05:00;24.9;56;26.8;10.0;94;9.7;14.9;17.1
4457;23.02.2022 06:00;24.6;54;26.2;8.6;89;7.8;16.0;18.3
4458;23.02.2022 07:00;24.6;56;26.4;8.1;88;7.2;16.5;19.2
4459;23.02.2022 08:00;24.6;58;26.5;8.1;89;7.2;16.5;19.4
4460;23.02.2022 09:00;24.4;55;26.0;8.6;86;7.7;15.8;18.3
4461;23.02.2022 10:00;24.8;56;26.6;9.6;81;8.7;15.2;17.9
4462;23.02.2022 11:00;24.7;57;26.6;10.1;79;9.2;14.6;17.3
4463;23.02.2022 12:00;24.5;53;25.9;11.9;74;11.2;12.6;14.7
4464;23.02.2022 13:00;25.4;50;26.8;12.7;71;12.0;12.7;14.8
4465;23.02.2022 14:00;25.0;56;26.9;13.2;69;12.6;11.8;14.3
4466;23.02.2022 15:00;24.3;50;25.3;10.5;81;9.8;13.8;15.4
4467;23.02.2022 16:00;24.1;50;25.0;10.3;83;9.6;13.8;15.4
4468;23.02.2022 17:00;24.2;50;25.2;10.3;85;9.8;13.9;15.5
4469;23.02.2022 18:00;23.6;49;24.3;10.1;89;9.6;13.5;14.7
4470;23.02.2022 19:00;23.7;49;24.4;9.1;92;8.5;14.6;15.9
4471;23.02.2022 20:00;23.7;49;24.4;8.4;93;7.7;15.3;16.7
